dataset_name,path,image,question,answer,type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(46).jpg,image(46).jpg,What is the classification of this tumor?,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(47).jpg,image(47).jpg,Specify the tumor type visible here.,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(48).jpg,image(48).jpg,Can you tell the type of tumor shown?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(49).jpg,image(49).jpg,Identify the tumor type in this scan.,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(51).jpg,image(51).jpg,What is the detected tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(52).jpg,image(52).jpg,What is the detected tumor type?,This image displays a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(53).jpg,image(53).jpg,Which tumor type does this image show?,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(54).jpg,image(54).jpg,What specific tumor is present here?,A pituitary is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(55).jpg,image(55).jpg,What does the scan indicate as tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(56).jpg,image(56).jpg,What specific tumor is present here?,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(57).jpg,image(57).jpg,Which tumor type does this image show?,Pituitary is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(60).jpg,image(60).jpg,What does the scan indicate as tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(61).jpg,image(61).jpg,What kind of tumor is present in the image?,This scan has pituitary type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(63).jpg,image(63).jpg,Which tumor type does this image show?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(64).jpg,image(64).jpg,What tumor subtype is this?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(65).jpg,image(65).jpg,What tumor subtype is this?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(66).jpg,image(66).jpg,What is the classification of this tumor?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(67).jpg,image(67).jpg,What tumor subtype is this?,Pituitary is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(68).jpg,image(68).jpg,What is the detected tumor type?,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(69).jpg,image(69).jpg,What is the detected tumor type?,This scan has pituitary type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(70).jpg,image(70).jpg,Can you tell the type of tumor shown?,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(73).jpg,image(73).jpg,What kind of tumor is present in the image?,This image displays a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(76).jpg,image(76).jpg,What kind of tumor is present in the image?,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(77).jpg,image(77).jpg,What does the scan indicate as tumor type?,This scan has pituitary type.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(78).jpg,image(78).jpg,What is the detected tumor type?,Detected tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(79).jpg,image(79).jpg,What is the classification of this tumor?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(81).jpg,image(81).jpg,What does the scan indicate as tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(82).jpg,image(82).jpg,What is the classification of this tumor?,Detected tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(85).jpg,image(85).jpg,What does the scan indicate as tumor type?,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(86).jpg,image(86).jpg,Can you tell the type of tumor shown?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(87).jpg,image(87).jpg,Identify the tumor type in this scan.,It is a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(88).jpg,image(88).jpg,What tumor subtype is this?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(89).jpg,image(89).jpg,Specify the tumor type visible here.,Detected tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(90).jpg,image(90).jpg,What tumor subtype is this?,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(91).jpg,image(91).jpg,Identify the tumor type in this scan.,The tumor is pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(92).jpg,image(92).jpg,What is the detected tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(93).jpg,image(93).jpg,What does the scan indicate as tumor type?,This image displays a pituitary tumor.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(94).jpg,image(94).jpg,What kind of tumor is present in the image?,Type of tumor: pituitary.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(95).jpg,image(95).jpg,Specify the tumor type visible here.,Pituitary is the tumor type here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(96).jpg,image(96).jpg,Specify the tumor type visible here.,Pituitary tumor is shown here.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(97).jpg,image(97).jpg,What is the detected tumor type?,A pituitary is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(98).jpg,image(98).jpg,What is the detected tumor type?,A pituitary is present in this scan.,tumor_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(0).jpg,image(0).jpg,What image type is displayed here?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(1).jpg,image(1).jpg,Which anatomical plane is used?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(2).jpg,image(2).jpg,What's the viewing angle here?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(3).jpg,image(3).jpg,What's the viewing angle here?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(4).jpg,image(4).jpg,Identify the image orientation.,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(5).jpg,image(5).jpg,What's the viewing angle here?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(6).jpg,image(6).jpg,What is the view type of this image?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(7).jpg,image(7).jpg,What kind of image view is this?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(8).jpg,image(8).jpg,What image type is displayed here?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(9).jpg,image(9).jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(10).jpg,image(10).jpg,Which plane is shown in the image?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(11).jpg,image(11).jpg,What's the viewing angle here?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(12).jpg,image(12).jpg,What is the imaging perspective?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(13).jpg,image(13).jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(14).jpg,image(14).jpg,What kind of image view is this?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(15).jpg,image(15).jpg,What image type is displayed here?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(16).jpg,image(16).jpg,What's the viewing angle here?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(17).jpg,image(17).jpg,What is the view type of this image?,Orientation: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(18).jpg,image(18).jpg,Can you name the scan view type?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(19).jpg,image(19).jpg,Can you name the scan view type?,Sagittal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(20).jpg,image(20).jpg,Which plane is shown in the image?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(21).jpg,image(21).jpg,What is the view type of this image?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(22).jpg,image(22).jpg,What kind of image view is this?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(23).jpg,image(23).jpg,What's the viewing angle here?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(24).jpg,image(24).jpg,In which direction is this MRI taken?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(25).jpg,image(25).jpg,In which direction is this MRI taken?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(26).jpg,image(26).jpg,In which direction is this MRI taken?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(27).jpg,image(27).jpg,Identify the image orientation.,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(28).jpg,image(28).jpg,Identify the image orientation.,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(29).jpg,image(29).jpg,What's the viewing angle here?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(30).jpg,image(30).jpg,What kind of image view is this?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(31).jpg,image(31).jpg,What image type is displayed here?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(32).jpg,image(32).jpg,What's the viewing angle here?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(33).jpg,image(33).jpg,Which plane is shown in the image?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(34).jpg,image(34).jpg,What image type is displayed here?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(35).jpg,image(35).jpg,Which plane is shown in the image?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(36).jpg,image(36).jpg,In which direction is this MRI taken?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(37).jpg,image(37).jpg,Which plane is shown in the image?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(38).jpg,image(38).jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(39).jpg,image(39).jpg,Identify the image orientation.,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(40).jpg,image(40).jpg,Can you name the scan view type?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(41).jpg,image(41).jpg,In which direction is this MRI taken?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(42).jpg,image(42).jpg,What is the view type of this image?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(43).jpg,image(43).jpg,What kind of image view is this?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(44).jpg,image(44).jpg,Which plane is shown in the image?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(45).jpg,image(45).jpg,In which direction is this MRI taken?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(46).jpg,image(46).jpg,What's the viewing angle here?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(47).jpg,image(47).jpg,Which plane is shown in the image?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(48).jpg,image(48).jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(49).jpg,image(49).jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(50).jpg,image(50).jpg,Can you name the scan view type?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(51).jpg,image(51).jpg,What is the view type of this image?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(52).jpg,image(52).jpg,Which anatomical plane is used?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(53).jpg,image(53).jpg,What kind of image view is this?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(54).jpg,image(54).jpg,Which plane is shown in the image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(55).jpg,image(55).jpg,Which anatomical plane is used?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(56).jpg,image(56).jpg,In which direction is this MRI taken?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(57).jpg,image(57).jpg,Which plane is shown in the image?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(58).jpg,image(58).jpg,Which plane is shown in the image?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(59).jpg,image(59).jpg,Which plane is shown in the image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(60).jpg,image(60).jpg,Can you name the scan view type?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(61).jpg,image(61).jpg,What image type is displayed here?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(62).jpg,image(62).jpg,Can you name the scan view type?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(63).jpg,image(63).jpg,What is the view type of this image?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(64).jpg,image(64).jpg,What image type is displayed here?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(65).jpg,image(65).jpg,Which anatomical plane is used?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(66).jpg,image(66).jpg,Can you name the scan view type?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(67).jpg,image(67).jpg,What is the imaging perspective?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(68).jpg,image(68).jpg,Identify the image orientation.,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(69).jpg,image(69).jpg,Identify the image orientation.,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(70).jpg,image(70).jpg,What is the imaging perspective?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(71).jpg,image(71).jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(72).jpg,image(72).jpg,What image type is displayed here?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(73).jpg,image(73).jpg,In which direction is this MRI taken?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(74).jpg,image(74).jpg,Which anatomical plane is used?,Axial plane is shown.,image_type
