dataset_name,path,image,question,answer,type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-meTr_0009.jpg,Te-meTr_0009.jpg,What specific tumor is present here?,Meningioma is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0010.jpg,Te-pi_0010.jpg,Specify the tumor type visible here.,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0011.jpg,Te-pi_0011.jpg,What is the detected tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0012.jpg,Te-pi_0012.jpg,Can you tell the type of tumor shown?,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0013.jpg,Te-pi_0013.jpg,What does the scan indicate as tumor type?,This image displays a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0014.jpg,Te-pi_0014.jpg,Which tumor type does this image show?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0015.jpg,Te-pi_0015.jpg,What tumor subtype is this?,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0016.jpg,Te-pi_0016.jpg,What kind of tumor is present in the image?,It is a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0017.jpg,Te-pi_0017.jpg,What tumor subtype is this?,This image displays a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0018.jpg,Te-pi_0018.jpg,What is the classification of this tumor?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0019.jpg,Te-pi_0019.jpg,What tumor subtype is this?,Detected tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0020.jpg,Te-pi_0020.jpg,What is the classification of this tumor?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0021.jpg,Te-pi_0021.jpg,Specify the tumor type visible here.,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0022.jpg,Te-pi_0022.jpg,What tumor subtype is this?,Detected tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0023.jpg,Te-pi_0023.jpg,Can you tell the type of tumor shown?,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0024.jpg,Te-pi_0024.jpg,What does the scan indicate as tumor type?,This image displays a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0025.jpg,Te-pi_0025.jpg,Specify the tumor type visible here.,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0026.jpg,Te-pi_0026.jpg,Can you tell the type of tumor shown?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0027.jpg,Te-pi_0027.jpg,Which tumor type does this image show?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0028.jpg,Te-pi_0028.jpg,Can you tell the type of tumor shown?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0029.jpg,Te-pi_0029.jpg,What does the scan indicate as tumor type?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0030.jpg,Te-pi_0030.jpg,Identify the tumor type in this scan.,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0031.jpg,Te-pi_0031.jpg,Which tumor type does this image show?,It is a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0032.jpg,Te-pi_0032.jpg,What is the detected tumor type?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0033.jpg,Te-pi_0033.jpg,What specific tumor is present here?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0034.jpg,Te-pi_0034.jpg,What kind of tumor is present in the image?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0035.jpg,Te-pi_0035.jpg,What is the detected tumor type?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0036.jpg,Te-pi_0036.jpg,What does the scan indicate as tumor type?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0037.jpg,Te-pi_0037.jpg,What does the scan indicate as tumor type?,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0038.jpg,Te-pi_0038.jpg,What tumor subtype is this?,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0039.jpg,Te-pi_0039.jpg,What kind of tumor is present in the image?,This image displays a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0040.jpg,Te-pi_0040.jpg,What does the scan indicate as tumor type?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0041.jpg,Te-pi_0041.jpg,What specific tumor is present here?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0042.jpg,Te-pi_0042.jpg,What kind of tumor is present in the image?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0043.jpg,Te-pi_0043.jpg,Can you tell the type of tumor shown?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0044.jpg,Te-pi_0044.jpg,What does the scan indicate as tumor type?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0045.jpg,Te-pi_0045.jpg,Can you tell the type of tumor shown?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0046.jpg,Te-pi_0046.jpg,What is the detected tumor type?,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0047.jpg,Te-pi_0047.jpg,Identify the tumor type in this scan.,This image displays a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0048.jpg,Te-pi_0048.jpg,What tumor subtype is this?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0049.jpg,Te-pi_0049.jpg,Identify the tumor type in this scan.,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0050.jpg,Te-pi_0050.jpg,What is the detected tumor type?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0051.jpg,Te-pi_0051.jpg,Can you tell the type of tumor shown?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0052.jpg,Te-pi_0052.jpg,Can you tell the type of tumor shown?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0053.jpg,Te-pi_0053.jpg,Which tumor type does this image show?,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0054.jpg,Te-pi_0054.jpg,Which tumor type does this image show?,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0055.jpg,Te-pi_0055.jpg,What kind of tumor is present in the image?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0056.jpg,Te-pi_0056.jpg,Specify the tumor type visible here.,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0057.jpg,Te-pi_0057.jpg,Specify the tumor type visible here.,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0058.jpg,Te-pi_0058.jpg,What kind of tumor is present in the image?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0059.jpg,Te-pi_0059.jpg,What kind of tumor is present in the image?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0060.jpg,Te-pi_0060.jpg,What specific tumor is present here?,It is a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0061.jpg,Te-pi_0061.jpg,What is the detected tumor type?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0062.jpg,Te-pi_0062.jpg,Identify the tumor type in this scan.,It is a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0063.jpg,Te-pi_0063.jpg,What specific tumor is present here?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0064.jpg,Te-pi_0064.jpg,What does the scan indicate as tumor type?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0065.jpg,Te-pi_0065.jpg,What does the scan indicate as tumor type?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0066.jpg,Te-pi_0066.jpg,What tumor subtype is this?,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0067.jpg,Te-pi_0067.jpg,What specific tumor is present here?,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0068.jpg,Te-pi_0068.jpg,Identify the tumor type in this scan.,It is a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0069.jpg,Te-pi_0069.jpg,Identify the tumor type in this scan.,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0070.jpg,Te-pi_0070.jpg,What specific tumor is present here?,Detected tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0071.jpg,Te-pi_0071.jpg,Specify the tumor type visible here.,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0072.jpg,Te-pi_0072.jpg,What tumor subtype is this?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0073.jpg,Te-pi_0073.jpg,Which tumor type does this image show?,Detected tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0074.jpg,Te-pi_0074.jpg,Which tumor type does this image show?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0075.jpg,Te-pi_0075.jpg,What is the detected tumor type?,It is a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0076.jpg,Te-pi_0076.jpg,What does the scan indicate as tumor type?,This image displays a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0077.jpg,Te-pi_0077.jpg,What is the detected tumor type?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0078.jpg,Te-pi_0078.jpg,Can you tell the type of tumor shown?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0079.jpg,Te-pi_0079.jpg,What tumor subtype is this?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0080.jpg,Te-pi_0080.jpg,What tumor subtype is this?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0081.jpg,Te-pi_0081.jpg,Which tumor type does this image show?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0082.jpg,Te-pi_0082.jpg,What is the detected tumor type?,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0083.jpg,Te-pi_0083.jpg,What kind of tumor is present in the image?,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0084.jpg,Te-pi_0084.jpg,Can you tell the type of tumor shown?,This image displays a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0085.jpg,Te-pi_0085.jpg,What is the classification of this tumor?,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0086.jpg,Te-pi_0086.jpg,What is the classification of this tumor?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0087.jpg,Te-pi_0087.jpg,Specify the tumor type visible here.,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0088.jpg,Te-pi_0088.jpg,Identify the tumor type in this scan.,Type of tumor: pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0089.jpg,Te-pi_0089.jpg,Which tumor type does this image show?,The tumor is pituitary.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0090.jpg,Te-pi_0090.jpg,What specific tumor is present here?,This scan has pituitary type.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0091.jpg,Te-pi_0091.jpg,What is the detected tumor type?,Pituitary tumor is shown here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0092.jpg,Te-pi_0092.jpg,What does the scan indicate as tumor type?,This is classified as a pituitary tumor.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0093.jpg,Te-pi_0093.jpg,Identify the tumor type in this scan.,A pituitary is present in this scan.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0094.jpg,Te-pi_0094.jpg,Specify the tumor type visible here.,Pituitary is the tumor type here.,tumor_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/pituitary/Te-pi_0095.jpg,Te-pi_0095.jpg,Specify the tumor type visible here.,It is a pituitary tumor.,tumor_type
